document_nid,document_title,document_expense_year,document_expense_month,document_published_date,document_source_url,list_sources,source_file,sheet_name,source_row_number,expense_no,spent_at_raw,spent_date,place_raw,merchant_name,address,purpose,amount_krw,people,payment_method,expense_category,is_food_related,food_include_keyword,food_exclude_keyword
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,22,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 직원 격려 간담회,442500,시장 외 14명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,23,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,240000,시장 외 7명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,24,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,442500,시장 외 14명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,25,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,300000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,26,,,,런던베이글뮤지엄(서울특별시 종로구 북촌로4길 20),런던베이글뮤지엄,서울특별시 종로구 북촌로4길 20,현안업무 추진 직원 격려 간식 비용 지급,238000,서울도서관 직원 등 28명,카드,현업-우수부서 격려 등,True,간식,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,27,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,236000,시장 외 7명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,29,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,330000,시장 외 10명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,30,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,354000,시장 외 11명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,31,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,390000,시장 외 12명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,32,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진현황 등 검토 간담회,295000,시장 외 9명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,33,,,,리나스(서울특별시 중구 무교로 19),리나스,서울특별시 중구 무교로 19,주요 정책 추진현황 등 검토 간담회,70000,시장 외 6명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,34,,,,광화문 한옥집(서울 종로구 새문안로5가길 7),광화문 한옥집,서울 종로구 새문안로5가길 7,주요 정책 추진 관련 의견수렴 간담회,460000,시장 외 15명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,35,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,177000,시장 외 5명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,36,,,,오복수산참치(서울특별시 중구 무교로 21),오복수산참치,서울특별시 중구 무교로 21,주요 정책 추진현황 등 검토 간담회,174000,시장 외 6명,카드,현업-우수부서 격려 등,True,참치,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,37,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,413000,시장 외 13명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,39,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 추진 관련 의견수렴 간담회,120000,시장 외 3명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,42,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,주요 정책 등 협의 간담회,210000,시장 외 6명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,43,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시정 현안 등 협의 간담회,265500,시장 외 8명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,44,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,125000,시장 외 4명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,45,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시정 현안 등 협의 간담회,295000,시장 외 9명,카드,현업-우수부서 격려 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,46,,,,서울시청 간담회장(서울특별시 용산구 한남대로 138),서울시청 간담회장,서울특별시 용산구 한남대로 138,시책사업 추진 관련 의견수렴 간담회,360000,시장 외 11명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,47,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 추진 관련 의견수렴 간담회,265500,시장 외 8명,카드,시정 관련 간담회 등,True,간담회,
31346326,2024년 6월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,6,2024-07-10,https://opengov.seoul.go.kr/expense/31346326,dept_6110001;monthly_mayor_2024_06;search_seoul_special_mayor,data/raw_attachments/202406_31346326_213718_2024년_6월_업무추진비_집행내역_공개.xlsx,업무추진비,48,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,주요 정책 등 협의 간담회,100000,시장 외 3명,카드,현업-우수부서 격려 등,True,간담회,
31114825,2024년 5월 서울시본청 서울특별시장 업무추진비 - 기관운영 시책추진,2024,5,2024-06-10,https://opengov.seoul.go.kr/expense/31114825,dept_6110001;monthly_mayor_2024_05;search_seoul_special_mayor,data/raw_attachments/202405_31114825_212683_2024년_5월_업무추진비_집행내역_공개.xlsx,업무추진비,6,,,,서울시청 간담회장(서울특별시 중구 세종대로 110),서울시청 간담회장,서울특별시 중구 세종대로 110,시책사업 추진 관련 의견수렴 간담회,295000,시장 외 9명,카드,시정 관련 간담회 등,True,간담회,
